"year","round","from_country","to_country","total_points","tele_points","jury_points"
1972,"final","mt","be","",NA,NA
1972,"final","mt","ch","",NA,NA
1972,"final","mt","ch","",NA,NA
1972,"final","mt","ie","",NA,NA
1972,"final","mt","mc","",NA,NA
1972,"final","mt","nl","",NA,NA
1972,"final","mt","it","",NA,NA
1972,"final","mt","pt","",NA,NA
1972,"final","mt","de","",NA,NA
1972,"final","mt","gb","",NA,NA
1972,"final","mt","es","",NA,NA
1972,"final","mt","fi","",NA,NA
1972,"final","mc","fi","",NA,NA
1972,"final","mc","fr","",NA,NA
1972,"final","mc","nl","",NA,NA
1972,"final","mc","lu","",NA,NA
1972,"final","mc","at","",NA,NA
1972,"final","mc","at","",NA,NA
1972,"final","mc","de","",NA,NA
1972,"final","mc","es","",NA,NA
1972,"final","mc","mt","",NA,NA
1972,"final","mc","se","",NA,NA
1972,"final","mc","gb","",NA,NA
1972,"final","mc","yu","",NA,NA
1972,"final","mc","ie","",NA,NA
1972,"final","mc","be","",NA,NA
1972,"final","mc","it","",NA,NA
1972,"final","mc","ch","",NA,NA
1972,"final","mc","pt","",NA,NA
1972,"final","mc","no","",NA,NA
1972,"final","nl","fi","",NA,NA
1972,"final","nl","be","",NA,NA
1972,"final","nl","es","",NA,NA
1972,"final","nl","at","",NA,NA
1972,"final","nl","it","",NA,NA
1972,"final","nl","lu","",NA,NA
1972,"final","nl","yu","",NA,NA
1972,"final","nl","gb","",NA,NA
1972,"final","nl","de","",NA,NA
1972,"final","nl","ie","",NA,NA
1972,"final","nl","mc","",NA,NA
1972,"final","nl","pt","",NA,NA
1972,"final","nl","no","",NA,NA
1972,"final","nl","se","",NA,NA
1972,"final","nl","mt","",NA,NA
1972,"final","nl","fr","",NA,NA
1972,"final","nl","ch","",NA,NA
1972,"final","nl","ch","",NA,NA
1972,"final","no","mt","",NA,NA
1972,"final","no","mt","",NA,NA
1972,"final","no","es","",NA,NA
1972,"final","no","mc","",NA,NA
1972,"final","no","de","",NA,NA
1972,"final","no","ie","",NA,NA
1972,"final","no","nl","",NA,NA
1972,"final","no","yu","",NA,NA
1972,"final","no","gb","",NA,NA
1972,"final","no","se","",NA,NA
1972,"final","no","it","",NA,NA
1972,"final","no","ch","",NA,NA
1972,"final","no","pt","",NA,NA
1972,"final","no","lu","",NA,NA
1972,"final","no","fi","",NA,NA
1972,"final","no","at","",NA,NA
1972,"final","no","be","",NA,NA
1972,"final","no","fr","",NA,NA
1972,"final","pt","ie","",NA,NA
1972,"final","pt","it","",NA,NA
1972,"final","pt","gb","",NA,NA
1972,"final","pt","mc","",NA,NA
1972,"final","pt","lu","",NA,NA
1972,"final","pt","es","",NA,NA
1972,"final","pt","ch","",NA,NA
1972,"final","pt","nl","",NA,NA
1972,"final","pt","mt","",NA,NA
1972,"final","pt","at","",NA,NA
1972,"final","pt","de","",NA,NA
1972,"final","pt","fi","",NA,NA
1972,"final","pt","yu","",NA,NA
1972,"final","pt","se","",NA,NA
1972,"final","pt","fr","",NA,NA
1972,"final","pt","no","",NA,NA
1972,"final","pt","no","",NA,NA
1972,"final","pt","be","",NA,NA
1972,"final","es","nl","",NA,NA
1972,"final","es","se","",NA,NA
1972,"final","es","at","",NA,NA
1972,"final","es","at","",NA,NA
1972,"final","es","yu","",NA,NA
1972,"final","es","pt","",NA,NA
1972,"final","es","gb","",NA,NA
1972,"final","es","be","",NA,NA
1972,"final","es","mt","",NA,NA
1972,"final","es","ie","",NA,NA
1972,"final","es","it","",NA,NA
1972,"final","es","no","",NA,NA
1972,"final","es","fi","",NA,NA
1972,"final","es","ch","",NA,NA
1972,"final","es","lu","",NA,NA
1972,"final","es","mc","",NA,NA
1972,"final","es","fr","",NA,NA
1972,"final","es","de","",NA,NA
1972,"final","se","at","",NA,NA
1972,"final","se","de","",NA,NA
1972,"final","se","de","",NA,NA
1972,"final","se","mc","",NA,NA
1972,"final","se","lu","",NA,NA
1972,"final","se","fr","",NA,NA
1972,"final","se","es","",NA,NA
1972,"final","se","pt","",NA,NA
1972,"final","se","it","",NA,NA
1972,"final","se","ch","",NA,NA
1972,"final","se","be","",NA,NA
1972,"final","se","ie","",NA,NA
1972,"final","se","fi","",NA,NA
1972,"final","se","nl","",NA,NA
1972,"final","se","mt","",NA,NA
1972,"final","se","no","",NA,NA
1972,"final","se","yu","",NA,NA
1972,"final","se","gb","",NA,NA
1972,"final","ch","ie","",NA,NA
1972,"final","ch","de","",NA,NA
1972,"final","ch","at","",NA,NA
1972,"final","ch","es","",NA,NA
1972,"final","ch","fr","",NA,NA
1972,"final","ch","gb","",NA,NA
1972,"final","ch","gb","",NA,NA
1972,"final","ch","lu","",NA,NA
1972,"final","ch","be","",NA,NA
1972,"final","ch","pt","",NA,NA
1972,"final","ch","it","",NA,NA
1972,"final","ch","fi","",NA,NA
1972,"final","ch","se","",NA,NA
1972,"final","ch","mt","",NA,NA
1972,"final","ch","mc","",NA,NA
1972,"final","ch","nl","",NA,NA
1972,"final","ch","yu","",NA,NA
1972,"final","ch","no","",NA,NA
1972,"final","gb","no","",NA,NA
1972,"final","gb","no","",NA,NA
1972,"final","gb","de","",NA,NA
1972,"final","gb","es","",NA,NA
1972,"final","gb","ie","",NA,NA
1972,"final","gb","be","",NA,NA
1972,"final","gb","ch","",NA,NA
1972,"final","gb","fr","",NA,NA
1972,"final","gb","mc","",NA,NA
1972,"final","gb","se","",NA,NA
1972,"final","gb","yu","",NA,NA
1972,"final","gb","fi","",NA,NA
1972,"final","gb","nl","",NA,NA
1972,"final","gb","mt","",NA,NA
1972,"final","gb","lu","",NA,NA
1972,"final","gb","at","",NA,NA
1972,"final","gb","pt","",NA,NA
1972,"final","gb","it","",NA,NA
1972,"final","yu","no","",NA,NA
1972,"final","yu","pt","",NA,NA
1972,"final","yu","fi","",NA,NA
1972,"final","yu","at","",NA,NA
1972,"final","yu","se","",NA,NA
1972,"final","yu","mt","",NA,NA
1972,"final","yu","it","",NA,NA
1972,"final","yu","it","",NA,NA
1972,"final","yu","gb","",NA,NA
1972,"final","yu","de","",NA,NA
1972,"final","yu","ie","",NA,NA
1972,"final","yu","lu","",NA,NA
1972,"final","yu","mc","",NA,NA
1972,"final","yu","ch","",NA,NA
1972,"final","yu","es","",NA,NA
1972,"final","yu","nl","",NA,NA
1972,"final","yu","be","",NA,NA
1972,"final","yu","fr","",NA,NA
1973,"final","be","yu","",NA,NA
1973,"final","be","de","",NA,NA
1973,"final","be","fr","",NA,NA
1973,"final","be","il","",NA,NA
1973,"final","be","pt","",NA,NA
1973,"final","be","ie","",NA,NA
1973,"final","be","mc","",NA,NA
1973,"final","be","nl","",NA,NA
1973,"final","be","es","",NA,NA
1973,"final","be","it","",NA,NA
1973,"final","be","fi","",NA,NA
1973,"final","be","se","",NA,NA
1973,"final","be","lu","",NA,NA
1973,"final","be","lu","",NA,NA
1973,"final","be","gb","",NA,NA
1973,"final","be","ch","",NA,NA
1973,"final","be","no","",NA,NA
1973,"final","fi","pt","",NA,NA
1973,"final","fi","ie","",NA,NA
1973,"final","fi","il","",NA,NA
1973,"final","fi","mc","",NA,NA
1973,"final","fi","yu","",NA,NA
1973,"final","fi","de","",NA,NA
1973,"final","fi","be","",NA,NA
1973,"final","fi","se","",NA,NA
1973,"final","fi","it","",NA,NA
1973,"final","fi","no","",NA,NA
1973,"final","fi","fr","",NA,NA
1973,"final","fi","lu","",NA,NA
1973,"final","fi","nl","",NA,NA
1973,"final","fi","es","",NA,NA
1973,"final","fi","gb","",NA,NA
1973,"final","fi","ch","",NA,NA
1973,"final","fi","ch","",NA,NA
1973,"final","fr","be","",NA,NA
1973,"final","fr","lu","",NA,NA
1973,"final","fr","no","",NA,NA
1973,"final","fr","il","",NA,NA
1973,"final","fr","fi","",NA,NA
1973,"final","fr","it","",NA,NA
1973,"final","fr","ch","",NA,NA
1973,"final","fr","se","",NA,NA
1973,"final","fr","mc","",NA,NA
1973,"final","fr","pt","",NA,NA
1973,"final","fr","pt","",NA,NA
1973,"final","fr","gb","",NA,NA
1973,"final","fr","yu","",NA,NA
1973,"final","fr","es","",NA,NA
1973,"final","fr","ie","",NA,NA
1973,"final","fr","de","",NA,NA
1973,"final","fr","nl","",NA,NA
1973,"final","de","es","",NA,NA
1973,"final","de","yu","",NA,NA
1973,"final","de","fi","",NA,NA
1973,"final","de","it","",NA,NA
1973,"final","de","se","",NA,NA
1973,"final","de","nl","",NA,NA
1973,"final","de","ie","",NA,NA
1973,"final","de","ch","",NA,NA
1973,"final","de","mc","",NA,NA
1973,"final","de","il","",NA,NA
1973,"final","de","be","",NA,NA
1973,"final","de","no","",NA,NA
1973,"final","de","lu","",NA,NA
1973,"final","de","pt","",NA,NA
1973,"final","de","pt","",NA,NA
1973,"final","de","fr","",NA,NA
1973,"final","de","gb","",NA,NA
1973,"final","ie","pt","",NA,NA
1973,"final","ie","be","",NA,NA
1973,"final","ie","lu","",NA,NA
1973,"final","ie","se","",NA,NA
1973,"final","ie","gb","",NA,NA
1973,"final","ie","es","",NA,NA
1973,"final","ie","es","",NA,NA
1973,"final","ie","it","",NA,NA
1973,"final","ie","fi","",NA,NA
1973,"final","ie","mc","",NA,NA
1973,"final","ie","yu","",NA,NA
1973,"final","ie","ch","",NA,NA
1973,"final","ie","fr","",NA,NA
1973,"final","ie","il","",NA,NA
1973,"final","ie","nl","",NA,NA
1973,"final","ie","de","",NA,NA
1973,"final","ie","no","",NA,NA
1973,"final","il","fr","",NA,NA
1973,"final","il","nl","",NA,NA
1973,"final","il","pt","",NA,NA
1973,"final","il","se","",NA,NA
1973,"final","il","gb","",NA,NA
1973,"final","il","es","",NA,NA
1973,"final","il","be","",NA,NA
1973,"final","il","fi","",NA,NA
1973,"final","il","de","",NA,NA
1973,"final","il","it","",NA,NA
1973,"final","il","it","",NA,NA
1973,"final","il","ie","",NA,NA
1973,"final","il","no","",NA,NA
1973,"final","il","yu","",NA,NA
1973,"final","il","ch","",NA,NA
1973,"final","il","mc","",NA,NA
1973,"final","il","lu","",NA,NA
1973,"final","it","de","",NA,NA
1973,"final","it","yu","",NA,NA
1973,"final","it","mc","",NA,NA
1973,"final","it","gb","",NA,NA
1973,"final","it","se","",NA,NA
1973,"final","it","fr","",NA,NA
1973,"final","it","es","",NA,NA
1973,"final","it","nl","",NA,NA
1973,"final","it","il","",NA,NA
1973,"final","it","pt","",NA,NA
1973,"final","it","ch","",NA,NA
1973,"final","it","no","",NA,NA
1973,"final","it","ie","",NA,NA
1973,"final","it","ie","",NA,NA
1973,"final","it","be","",NA,NA
1973,"final","it","fi","",NA,NA
1973,"final","it","lu","",NA,NA
1973,"final","lu","yu","",NA,NA
1973,"final","lu","ch","",NA,NA
1973,"final","lu","be","",NA,NA
1973,"final","lu","pt","",NA,NA
1973,"final","lu","es","",NA,NA
1973,"final","lu","no","",NA,NA
1973,"final","lu","fr","",NA,NA
1973,"final","lu","it","",NA,NA
1973,"final","lu","mc","",NA,NA
1973,"final","lu","ie","",NA,NA
1973,"final","lu","gb","",NA,NA
1973,"final","lu","de","",NA,NA
1973,"final","lu","de","",NA,NA
1973,"final","lu","il","",NA,NA
1973,"final","lu","se","",NA,NA
1973,"final","lu","nl","",NA,NA
1973,"final","lu","fi","",NA,NA
1973,"final","mc","ch","",NA,NA
1973,"final","mc","es","",NA,NA
1973,"final","mc","se","",NA,NA
1973,"final","mc","no","",NA,NA
1973,"final","mc","pt","",NA,NA
1973,"final","mc","nl","",NA,NA
1973,"final","mc","fr","",NA,NA
1973,"final","mc","gb","",NA,NA
1973,"final","mc","it","",NA,NA
1973,"final","mc","it","",NA,NA
1973,"final","mc","de","",NA,NA
1973,"final","mc","ie","",NA,NA
1973,"final","mc","yu","",NA,NA
1973,"final","mc","fi","",NA,NA
1973,"final","mc","il","",NA,NA
1973,"final","mc","lu","",NA,NA
1973,"final","mc","be","",NA,NA
1973,"final","nl","gb","",NA,NA
1973,"final","nl","gb","",NA,NA
1973,"final","nl","de","",NA,NA
1973,"final","nl","ie","",NA,NA
1973,"final","nl","it","",NA,NA
1973,"final","nl","yu","",NA,NA
1973,"final","nl","lu","",NA,NA
1973,"final","nl","no","",NA,NA
1973,"final","nl","fr","",NA,NA
1973,"final","nl","ch","",NA,NA
1973,"final","nl","il","",NA,NA
1973,"final","nl","be","",NA,NA
1973,"final","nl","es","",NA,NA
1973,"final","nl","mc","",NA,NA
1973,"final","nl","pt","",NA,NA
1973,"final","nl","se","",NA,NA
1973,"final","nl","fi","",NA,NA
1973,"final","no","yu","",NA,NA
1973,"final","no","mc","",NA,NA
1973,"final","no","lu","",NA,NA
1973,"final","no","il","",NA,NA
1973,"final","no","nl","",NA,NA
1973,"final","no","es","",NA,NA
1973,"final","no","it","",NA,NA
1973,"final","no","be","",NA,NA
1973,"final","no","fr","",NA,NA
1973,"final","no","fi","",NA,NA
1973,"final","no","gb","",NA,NA
1973,"final","no","pt","",NA,NA
1973,"final","no","ie","",NA,NA
1973,"final","no","ie","",NA,NA
1973,"final","no","de","",NA,NA
1973,"final","no","ch","",NA,NA
1973,"final","no","se","",NA,NA
1973,"final","pt","fi","",NA,NA
1973,"final","pt","lu","",NA,NA
1973,"final","pt","it","",NA,NA
1973,"final","pt","no","",NA,NA
1973,"final","pt","gb","",NA,NA
1973,"final","pt","yu","",NA,NA
1973,"final","pt","fr","",NA,NA
1973,"final","pt","ch","",NA,NA
1973,"final","pt","de","",NA,NA
1973,"final","pt","nl","",NA,NA
1973,"final","pt","ie","",NA,NA
1973,"final","pt","se","",NA,NA
1973,"final","pt","se","",NA,NA
1973,"final","pt","mc","",NA,NA
1973,"final","pt","es","",NA,NA
1973,"final","pt","il","",NA,NA
1973,"final","pt","be","",NA,NA
1973,"final","es","ie","",NA,NA
1973,"final","es","nl","",NA,NA
1973,"final","es","se","",NA,NA
1973,"final","es","ch","",NA,NA
1973,"final","es","fr","",NA,NA
1973,"final","es","fr","",NA,NA
1973,"final","es","it","",NA,NA
1973,"final","es","be","",NA,NA
1973,"final","es","lu","",NA,NA
1973,"final","es","mc","",NA,NA
1973,"final","es","de","",NA,NA
1973,"final","es","yu","",NA,NA
1973,"final","es","fi","",NA,NA
1973,"final","es","gb","",NA,NA
1973,"final","es","pt","",NA,NA
1973,"final","es","il","",NA,NA
1973,"final","es","no","",NA,NA
1973,"final","se","mc","",NA,NA
1973,"final","se","lu","",NA,NA
1973,"final","se","fr","",NA,NA
1973,"final","se","fr","",NA,NA
1973,"final","se","be","",NA,NA
1973,"final","se","nl","",NA,NA
1973,"final","se","fi","",NA,NA
1973,"final","se","il","",NA,NA
1973,"final","se","it","",NA,NA
1973,"final","se","gb","",NA,NA
1973,"final","se","es","",NA,NA
1973,"final","se","no","",NA,NA
1973,"final","se","ch","",NA,NA
1973,"final","se","yu","",NA,NA
1973,"final","se","ie","",NA,NA
1973,"final","se","pt","",NA,NA
1973,"final","se","de","",NA,NA
1973,"final","ch","ie","",NA,NA
1973,"final","ch","gb","",NA,NA
1973,"final","ch","no","",NA,NA
1973,"final","ch","mc","",NA,NA
1973,"final","ch","se","",NA,NA
1973,"final","ch","it","",NA,NA
1973,"final","ch","lu","",NA,NA
1973,"final","ch","yu","",NA,NA
1973,"final","ch","il","",NA,NA
1973,"final","ch","il","",NA,NA
1973,"final","ch","de","",NA,NA
1973,"final","ch","fi","",NA,NA
1973,"final","ch","es","",NA,NA
1973,"final","ch","be","",NA,NA
1973,"final","ch","fr","",NA,NA
1973,"final","ch","pt","",NA,NA
1973,"final","ch","nl","",NA,NA
1973,"final","gb","yu","",NA,NA
1973,"final","gb","ch","",NA,NA
1973,"final","gb","il","",NA,NA
1973,"final","gb","no","",NA,NA
1973,"final","gb","fi","",NA,NA
1973,"final","gb","se","",NA,NA
1973,"final","gb","nl","",NA,NA
1973,"final","gb","be","",NA,NA
1973,"final","gb","be","",NA,NA
1973,"final","gb","it","",NA,NA
1973,"final","gb","ie","",NA,NA
1973,"final","gb","fr","",NA,NA
1973,"final","gb","mc","",NA,NA
1973,"final","gb","lu","",NA,NA
1973,"final","gb","pt","",NA,NA
1973,"final","gb","es","",NA,NA
1973,"final","gb","de","",NA,NA
1973,"final","yu","ie","",NA,NA
1973,"final","yu","de","",NA,NA
1973,"final","yu","fr","",NA,NA
1973,"final","yu","se","",NA,NA
1973,"final","yu","es","",NA,NA
1973,"final","yu","mc","",NA,NA
1973,"final","yu","pt","",NA,NA
1973,"final","yu","lu","",NA,NA
1973,"final","yu","fi","",NA,NA
1973,"final","yu","it","",NA,NA
1973,"final","yu","gb","",NA,NA
1973,"final","yu","no","",NA,NA
1973,"final","yu","il","",NA,NA
1973,"final","yu","il","",NA,NA
1973,"final","yu","be","",NA,NA
1973,"final","yu","ch","",NA,NA
1973,"final","yu","nl","",NA,NA
1974,"final","be","pt","5",NA,NA
1974,"final","be","ie","5",NA,NA
1974,"final","be","gb","0",NA,NA
1974,"final","be","yu","0",NA,NA
1974,"final","be","se","0",NA,NA
1974,"final","be","es","0",NA,NA
1974,"final","be","es","0",NA,NA
1974,"final","be","de","0",NA,NA
1974,"final","be","fi","0",NA,NA
1974,"final","be","nl","0",NA,NA
1974,"final","be","lu","0",NA,NA
1974,"final","be","mc","0",NA,NA
1974,"final","be","il","0",NA,NA
1974,"final","be","it","0",NA,NA
1974,"final","be","ch","0",NA,NA
1974,"final","be","no","0",NA,NA
1974,"final","be","gr","0",NA,NA
1974,"final","fi","gr","0",NA,NA
1974,"final","fi","gb","7",NA,NA
1974,"final","fi","mc","3",NA,NA
1974,"final","fi","es","0",NA,NA
1974,"final","fi","gr","0",NA,NA
1974,"final","fi","no","0",NA,NA
1974,"final","fi","se","0",NA,NA
1974,"final","fi","ch","0",NA,NA
1974,"final","fi","be","0",NA,NA
1974,"final","fi","de","0",NA,NA
1974,"final","fi","it","0",NA,NA
1974,"final","fi","il","0",NA,NA
1974,"final","fi","nl","0",NA,NA
1974,"final","fi","lu","0",NA,NA
1974,"final","fi","pt","0",NA,NA
1974,"final","fi","ie","0",NA,NA
1974,"final","fi","yu","0",NA,NA
1974,"final","de","ch","1",NA,NA
1974,"final","de","lu","0",NA,NA
1974,"final","de","no","4",NA,NA
1974,"final","de","gb","3",NA,NA
1974,"final","de","gb","2",NA,NA
1974,"final","de","fi","0",NA,NA
1974,"final","de","se","0",NA,NA
1974,"final","de","il","0",NA,NA
1974,"final","de","es","0",NA,NA
1974,"final","de","gr","0",NA,NA
1974,"final","de","it","0",NA,NA
1974,"final","de","mc","0",NA,NA
1974,"final","de","be","0",NA,NA
1974,"final","de","nl","0",NA,NA
1974,"final","de","yu","0",NA,NA
1974,"final","de","ie","0",NA,NA
1974,"final","de","pt","0",NA,NA
1974,"final","gr","no","0",NA,NA
1974,"final","gr","es","3",NA,NA
1974,"final","gr","de","0",NA,NA
1974,"final","gr","ch","4",NA,NA
1974,"final","gr","gb","3",NA,NA
1974,"final","gr","it","0",NA,NA
1974,"final","gr","fi","0",NA,NA
1974,"final","gr","se","0",NA,NA
1974,"final","gr","lu","0",NA,NA
1974,"final","gr","pt","0",NA,NA
1974,"final","gr","ie","0",NA,NA
1974,"final","gr","yu","0",NA,NA
1974,"final","gr","nl","0",NA,NA
1974,"final","gr","il","0",NA,NA
1974,"final","gr","mc","0",NA,NA
1974,"final","gr","be","0",NA,NA
1974,"final","gr","be","0",NA,NA
1974,"final","ie","gb","3",NA,NA
1974,"final","ie","il","1",NA,NA
1974,"final","ie","yu","4",NA,NA
1974,"final","ie","de","0",NA,NA
1974,"final","ie","de","2",NA,NA
1974,"final","ie","nl","0",NA,NA
1974,"final","ie","es","0",NA,NA
1974,"final","ie","gr","0",NA,NA
1974,"final","ie","ch","0",NA,NA
1974,"final","ie","pt","0",NA,NA
1974,"final","ie","mc","0",NA,NA
1974,"final","ie","no","0",NA,NA
1974,"final","ie","be","0",NA,NA
1974,"final","ie","fi","0",NA,NA
1974,"final","ie","lu","0",NA,NA
1974,"final","ie","se","0",NA,NA
1974,"final","ie","it","0",NA,NA
1974,"final","il","gb","1",NA,NA
1974,"final","il","yu","0",NA,NA
1974,"final","il","fi","4",NA,NA
1974,"final","il","fi","4",NA,NA
1974,"final","il","ch","1",NA,NA
1974,"final","il","ie","0",NA,NA
1974,"final","il","be","0",NA,NA
1974,"final","il","it","0",NA,NA
1974,"final","il","de","0",NA,NA
1974,"final","il","pt","0",NA,NA
1974,"final","il","es","0",NA,NA
1974,"final","il","se","0",NA,NA
1974,"final","il","gr","0",NA,NA
1974,"final","il","mc","0",NA,NA
1974,"final","il","lu","0",NA,NA
1974,"final","il","no","0",NA,NA
1974,"final","il","nl","0",NA,NA
1974,"final","it","gr","3",NA,NA
1974,"final","it","ie","2",NA,NA
1974,"final","it","no","3",NA,NA
1974,"final","it","nl","2",NA,NA
1974,"final","it","fi","0",NA,NA
1974,"final","it","mc","0",NA,NA
1974,"final","it","mc","0",NA,NA
1974,"final","it","be","0",NA,NA
1974,"final","it","de","0",NA,NA
1974,"final","it","lu","0",NA,NA
1974,"final","it","se","0",NA,NA
1974,"final","it","es","0",NA,NA
1974,"final","it","yu","0",NA,NA
1974,"final","it","ch","0",NA,NA
1974,"final","it","gb","0",NA,NA
1974,"final","it","pt","0",NA,NA
1974,"final","it","il","0",NA,NA
1974,"final","lu","fi","4",NA,NA
1974,"final","lu","mc","2",NA,NA
1974,"final","lu","ch","1",NA,NA
1974,"final","lu","gr","3",NA,NA
1974,"final","lu","ie","0",NA,NA
1974,"final","lu","se","0",NA,NA
1974,"final","lu","il","0",NA,NA
1974,"final","lu","il","0",NA,NA
1974,"final","lu","de","0",NA,NA
1974,"final","lu","es","0",NA,NA
1974,"final","lu","yu","0",NA,NA
1974,"final","lu","pt","0",NA,NA
1974,"final","lu","be","0",NA,NA
1974,"final","lu","no","0",NA,NA
1974,"final","lu","nl","0",NA,NA
1974,"final","lu","gb","0",NA,NA
1974,"final","lu","it","0",NA,NA
1974,"final","mc","fi","0",NA,NA
1974,"final","mc","de","0",NA,NA
1974,"final","mc","lu","10",NA,NA
1974,"final","mc","ie","0",NA,NA
1974,"final","mc","nl","0",NA,NA
1974,"final","mc","no","0",NA,NA
1974,"final","mc","no","0",NA,NA
1974,"final","mc","pt","0",NA,NA
1974,"final","mc","be","0",NA,NA
1974,"final","mc","gb","0",NA,NA
1974,"final","mc","il","0",NA,NA
1974,"final","mc","gr","0",NA,NA
1974,"final","mc","se","0",NA,NA
1974,"final","mc","yu","0",NA,NA
1974,"final","mc","ch","0",NA,NA
1974,"final","mc","es","0",NA,NA
1974,"final","mc","it","0",NA,NA
1974,"final","nl","it","1",NA,NA
1974,"final","nl","no","3",NA,NA
1974,"final","nl","yu","4",NA,NA
1974,"final","nl","yu","2",NA,NA
1974,"final","nl","be","0",NA,NA
1974,"final","nl","pt","0",NA,NA
1974,"final","nl","ie","0",NA,NA
1974,"final","nl","lu","0",NA,NA
1974,"final","nl","ch","0",NA,NA
1974,"final","nl","gr","0",NA,NA
1974,"final","nl","gb","0",NA,NA
1974,"final","nl","fi","0",NA,NA
1974,"final","nl","de","0",NA,NA
1974,"final","nl","il","0",NA,NA
1974,"final","nl","mc","0",NA,NA
1974,"final","nl","se","0",NA,NA
1974,"final","nl","es","0",NA,NA
1974,"final","no","nl","4",NA,NA
1974,"final","no","yu","1",NA,NA
1974,"final","no","it","2",NA,NA
1974,"final","no","ch","3",NA,NA
1974,"final","no","ch","0",NA,NA
1974,"final","no","gb","0",NA,NA
1974,"final","no","be","0",NA,NA
1974,"final","no","ie","0",NA,NA
